vis,0.0006324767790668257
set,0.0002891322418591203
art,0.002692544002313058
htr,0.0003794860674400954
mar,0.005782644837182407
agi,0.0001807076511619502
den,0.0012288120279012613
spo,0.0007228306046478008
inv,0.0008131844302287759
ban,0.001734793451154722
ulm,0.0003794860674400954
dig,0.0005240521883696556
sam,0.000957750551158336
cer,0.0022407748744081826
ing,0.0004698398930210705
pro,0.007987278181358198
cop,0.0007589721348801908
hol,0.0006686183092992157
dis,0.0023853409953377425
gro,0.0014456612092956017
rai,0.0007047598395316058
jou,0.0010119628465069211
dys,0.0005601937186020457
app,0.001770934981387112
abr,0.0007047598395316058
lga,0.00019877841627814521
pos,0.0011384582023202861
wis,0.00012649535581336514
cri,0.0011203874372040913
sup,0.0013191658534822365
pur,0.0004698398930210705
dan,0.0008131844302287759
tor,0.0010300336116231162
31d,1.8070765116195018e-05
con,0.011547218909248617
amp,0.000849325960461166
cro,0.001861288806968087
car,0.006397050851133037
lop,0.0002529907116267303
typ,0.00039755683255629043
les,0.001897430337200477
auv,3.6141530232390037e-05
grm,3.6141530232390037e-05
vip,0.0002710614767429253
mtr,0.0003072030069753153
osm,0.0003072030069753153
geo,0.0016444396255737468
las,0.0006505475441830207
chr,0.001843218041851892
sta,0.001987784162781452
ble,0.0006324767790668257
sys,0.0013191658534822365
pac,0.00045176912790487547
cen,0.0016805811558061369
cap,0.0021684918139434025
nor,0.0010481043767393112
san,0.0016625103906899418
pou,0.0016805811558061369
mau,0.0005963352488344356
des,0.0011384582023202861
chi,0.0028732516534750083
per,0.004156275976724855
lup,0.0002529907116267303
tox,0.0002891322418591203
inf,0.0016444396255737468
kha,0.00021684918139434025
dol,0.0004698398930210705
lac,0.0012649535581336514
vil,0.0004698398930210705
lam,0.0015902273302251617
phr,0.00039755683255629043
aig,0.0005963352488344356
cor,0.00446347898370017
fib,0.0003433445372077054
mos,0.0003794860674400954
com,0.005710361776717627
sal,0.0032708084860312986
all,0.0020600672232462323
pas,0.0016805811558061369
sva,7.228306046478007e-05
dte,0.00045176912790487547
log,0.0007409013697639958
hgm,3.6141530232390037e-05
tri,0.004174346741841049
map,3.6141530232390037e-05
int,0.003812931439517149
pom,0.000849325960461166
tau,0.0005421229534858506
qui,0.0015721565651089667
vac,0.0006324767790668257
pla,0.003975568325562904
oti,0.00021684918139434025
pri,0.0031804546604503234
cha,0.00921609020925946
mam,0.0005421229534858506
dic,0.000849325960461166
moy,0.0003614153023239004
val,0.0011926704976688712
hyp,0.002602190176732083
nom,0.0012107412627850663
sus,0.0005601937186020457
tra,0.00522245111858036
pol,0.003758719144168564
siu,7.228306046478007e-05
ars,0.00014456612092956015
ass,0.0015902273302251617
mur,0.0004698398930210705
bil,0.0007589721348801908
agr,0.000993892081390726
pie,0.0011745997325526762
amr,0.0003072030069753153
syn,0.0017890057465033068
dip,0.0010481043767393112
mic,0.0022407748744081826
sip,0.00016263688604575518
mon,0.0040478513860276845
mil,0.0016082980953413567
fro,0.0007951136651125809
bas,0.0014818027395279915
jos,0.0006144060139506306
juv,3.6141530232390037e-05
rel,0.000849325960461166
bov,0.00010842459069717012
pan,0.0022046333441757926
fle,0.0004698398930210705
est,0.0010300336116231162
aro,0.0005421229534858506
ben,0.0010481043767393112
vra,0.00021684918139434025
ymn,3.6141530232390037e-05
dir,0.0004698398930210705
pig,0.00045176912790487547
alg,0.0005782644837182406
dse,0.0004698398930210705
clo,0.0007228306046478008
bie,0.0005601937186020457
bon,0.000957750551158336
tap,0.0005421229534858506
gou,0.000849325960461166
tro,0.002674473237196863
aut,0.0020962087534786224
tan,0.0012468827930174563
mmo,0.0003072030069753153
pio,0.00010842459069717012
erw,9.03538255809751e-05
rec,0.0014818027395279915
col,0.0040478513860276845
lic,0.0002891322418591203
ala,0.0005963352488344356
cas,0.0017890057465033068
bou,0.0032527377209151036
ipo,0.0003433445372077054
sdh,3.6141530232390037e-05
psy,0.000957750551158336
adn,0.00032527377209151036
chy,0.0001807076511619502
esc,0.000867396725577361
qua,0.0024756948209187176
pen,0.0012468827930174563
ret,0.0006866890744154108
gen,0.0013553073837146265
pem,9.03538255809751e-05
fla,0.000867396725577361
cac,0.0007589721348801908
foi,0.00019877841627814521
dri,0.0003614153023239004
ten,0.0011745997325526762
put,0.00021684918139434025
prs,0.0006144060139506306
ale,0.0011565289674364812
vue,5.421229534858506e-05
bat,0.0020239256930138423
pia,0.00023491994651053525
ace,0.00041562759767248546
kam,0.00019877841627814521
rfr,0.00019877841627814521
dog,0.00016263688604575518
tub,0.0003072030069753153
mou,0.0021142795185948174
god,0.0001807076511619502
can,0.003415374606960859
ric,0.000885467490693556
vol,0.0011926704976688712
toi,0.0005059814232534606
fau,0.0010842459069717013
abu,0.0002891322418591203
par,0.0072283060464780075
dpe,0.00010842459069717012
lon,0.0008131844302287759
cat,0.001843218041851892
ouv,0.0002710614767429253
rou,0.0010661751418555062
sur,0.0017890057465033068
cam,0.0023853409953377425
joh,0.0020239256930138423
muh,5.421229534858506e-05
rad,0.0012468827930174563
hou,0.0002891322418591203
aca,0.0011203874372040913
dmi,0.00010842459069717012
ois,0.0002710614767429253
mag,0.0013372366185984315
equ,0.0004698398930210705
min,0.0014998735046441866
ori,0.0005782644837182406
nat,0.0010300336116231162
lar,0.0009758213162745311
hau,0.0006866890744154108
nau,0.0002710614767429253
rev,0.00041562759767248546
pet,0.001843218041851892
syr,0.0003072030069753153
pav,0.0005601937186020457
fou,0.0013372366185984315
cot,0.0011023166720878963
